,0
0,23.3158650413
1,17.152789744
2,-5.45400292111
3,9.91616150071
4,16.2133597389
5,2.79914439281
6,12.6551158569
7,11.0854852571
8,10.0429143093
9,8.25399789407
10,14.3302618995
11,22.0303737381
12,0.349343294832
13,20.2827407798
14,12.2863013012
15,14.4513761283
16,-1.36602211831
17,11.3513687845
18,24.8453700184
19,-0.798048857853
20,-9.77728280658
21,-7.43372295899
22,12.66070164
23,33.8496733071
24,21.2369125341
25,26.7262221331
26,10.9914921584
27,23.9799637709
28,7.28752012034
29,16.1320418486
30,7.32682811326
31,4.50690985895
32,11.3270829576
33,5.23857985073
34,23.0847308086
35,11.9501327923
36,14.0020998825
37,6.62367662914
38,22.5647226376
39,2.68030497999
40,16.6023155123
41,6.4912810856
42,0.605666402374
43,5.10662783115
44,1.9540885773
45,7.87302361289
46,6.60859753937
47,13.1216993631
48,15.6515266966
49,8.52579742273
50,9.74094663184
51,12.890942038
52,4.60120928667
53,17.0816001993
54,18.4222473838
55,12.0358079733
56,33.9470366488
57,19.1745893751
58,8.87727528806
59,6.37819552858
60,7.67817744056
61,4.98271100405
62,21.2878515311
63,3.02189969528
64,9.18877816183
65,4.70703919001
66,20.4618285681
67,-4.18556029223
68,6.37500816844
69,8.78094308838
70,13.1935642109
71,14.6090290167
72,7.84210107669
73,19.890724575
74,13.1475377881
75,34.6765105643
76,-5.08321487163
77,16.2060066301
78,-0.451325375144
79,2.01991182328
80,29.8508459143
81,27.4481414834
82,-8.56185480611
83,7.77226300897
84,9.34152152289
85,-11.3171210848
86,9.51169488661
87,13.9334121708
88,12.1726514512
89,-9.94393769741
90,21.0770823478
91,12.4454397665
92,9.38087970508
93,2.46107039252
94,17.1195901652
95,19.1826915148
96,5.17906861165
97,10.8958761259
98,18.2699862266
99,-9.54512120002
