,0
0,0.4852746393
1,0.39311279584
2,0.685524893435
3,0.386813404851
4,0.859330954414
5,0.826878636881
6,0.731034064645
7,0.430966661361
8,0.295526537863
9,0.199329462043
10,0.755516010709
11,0.932260282484
12,0.456978284436
13,0.956044538825
14,0.931576416014
15,0.31491237446
16,0.875505119208
17,0.171205853099
18,0.860023586491
19,0.988077917703
20,0.293337882001
21,0.336326484137
22,0.975402494566
23,0.961221364897
24,0.984616246569
25,0.711414591178
26,0.770365673266
27,0.751687451318
28,0.73415294486
29,0.914113177873
30,0.629046575868
31,0.738969761191
32,0.896332383102
33,0.928255754351
34,0.308638489759
35,0.0956162524112
36,0.846558387264
37,0.0530562553942
38,0.417562836539
39,0.341432370806
40,0.845153193276
41,0.810075839617
42,0.593267529078
43,0.575453925228
44,0.497601701539
45,0.252347726171
46,0.403012849936
47,0.629255945579
48,0.309307911622
49,0.765648349844
50,0.903141239643
51,0.972880998526
52,0.576430320456
53,0.220250717329
54,0.576514865716
55,0.860739893623
56,0.858224802243
57,0.561075387209
58,0.66421267818
59,0.904873040298
60,0.701599155154
61,0.808167807428
62,0.159217028346
63,0.539524616627
64,0.720774958406
65,0.584247212503
66,0.365372692689
67,0.706054566121
68,0.88367149519
69,0.78654564322
70,0.785618655273
71,0.965915754156
72,0.137671352625
73,0.204916160526
74,0.250707331957
75,0.781570108373
76,0.121258349201
77,0.698757549071
78,0.59513327177
79,0.49436201469
80,0.515584309817
81,0.875190537079
82,0.743381127934
83,0.427365937549
84,0.745968857171
85,0.900354912401
86,0.560415060631
87,0.562468201634
88,0.621345525204
89,0.692556408242
90,0.95942849885
91,0.313228396719
92,0.469693246726
93,0.78266197486
94,0.46055953487
95,0.830085253729
96,0.928364198062
97,0.473406248166
98,0.434949683997
99,0.588588758356
