,0
0,-8.82404154951
1,-2.96375390852
2,5.79489529828
3,-3.59849231152
4,-6.17566471102
5,7.80214449958
6,0.620115863601
7,4.93331321829
8,7.88031716113
9,-8.88661875161
10,9.69973963952
11,-7.99324361046
12,-7.4508547249
13,-2.46917920452
14,-7.69929462027
15,-4.38438478736
16,-7.79130476469
17,-6.03438969197
18,0.745919454711
19,6.32702499662
20,2.9400244701
21,8.05882185662
22,6.41412471075
23,6.35476772348
24,-1.8049501333
25,-2.30253451761
26,-9.18313214521
27,5.78793213629
28,7.4668294767
29,-1.94042219557
30,-0.590754104791
31,-0.282566912894
32,-2.09812274392
33,-1.76385236634
34,9.606862747
35,-9.53616446204
36,-2.06579077311
37,4.73000911674
38,7.15390566198
39,-7.93597928618
40,4.6401678863
41,-6.96200358071
42,2.64622930845
43,-7.23236909046
44,-1.75726795444
45,-4.4886883088
46,-6.22098486627
47,-9.45415902651
48,7.90784108959
49,6.6816672868
50,-6.61057823556
51,6.65696435648
52,3.51012471816
53,1.89729646846
54,8.39135618858
55,2.06533596482
56,-7.59019294413
57,2.35346917047
58,-9.83712871501
59,0.532011767265
60,3.61413108476
61,3.64138004286
62,9.86233035198
63,1.92984075662
64,-7.8543414241
65,8.77009602108
66,1.11050581934
67,5.63289961342
68,5.752533193
69,-7.00729818575
70,-5.93113579503
71,6.08613389452
72,7.05945796485
73,5.6759712352
74,3.46468370841
75,-5.26335315003
76,7.40102617136
77,5.04289690978
78,-4.37727306723
79,6.88552575314
80,-0.0322687444537
81,3.09447105844
82,1.2838235275
83,0.145200999362
84,4.15968553488
85,-1.73873024632
86,-6.04843428473
87,1.44925588245
88,-2.36602935823
89,-8.64995776578
90,-7.02800050624
91,-6.19196248575
92,-4.15177139353
93,0.584013608567
94,2.72090500626
95,1.36234802209
96,-7.41894143989
97,-9.87568540282
98,3.64083304531
99,-7.13200867989
